label_id	text
21	一种增强三维石墨烯骨架结构制备三维石墨烯/高分子聚合物复合材料的方法<sep>本发明公开一种增强三维石墨烯骨架结构制备三维石墨烯/高分子聚合物复合材料的方法<sep>将碳纳米纤维加入到氧化石墨烯中，再加入还原剂、高分子聚合物，制备得到三维石墨烯/高分子聚合物复合材料；本发明首次通过在三维石墨烯内部加入碳纳米纤维，进行常压干燥制备三维石墨烯气凝胶；首次采用高分子聚合物包裹三维石墨烯气凝胶制备复合材料<sep>碳纳米纤维与石墨烯的制备方式及来源基本相同，故与石墨烯具有相似的性质，碳纳米纤维的加入对于石墨烯的导电性能影响不大，且制备过程降低了干燥过程的成本，为三维石墨烯基复合材料的生产提供了新方法。
21	一种基于金银纳米砖的可控微纳阵列的构建方法及其应用<sep>本发明公开了一种基于金银纳米砖的可控微纳阵列的构建方法及其应用<sep>所述方法由基于聚合物的配体修饰方法来调控核壳结构的金银双金属纳米砖，实现纳米砖的均匀间距组装线性阵列结构排布。利用基于两步法的pdms微纳条纹制备技术，自上而下的引导金银纳米砖在微纳条纹中组装成为均匀有序的阵列结构，可制备单个纳米砖宽度(70nm)和多个纳米砖宽度(150nm)的宏观大面积有序阵列<sep>本发明的基于金银纳米砖的可控微纳阵列具有均匀的纳米粒子间距分布特征，具有高的纳米粒子间电磁场耦合增强系数和均一分布的拉曼增强效应，可对痕量化学分子残留进行高灵敏检测，且检测信号具有均匀性和重复性
21	一种用于电解水制氢反应的金属有机框架材料及其纳米片材料的制备方法<sep>本发明涉及一种用于电解水制氢反应的金属有机框架材料及其该材料的纳米片结构的制备方法。属于晶态材料的技术领域<sep>该材料的结构式为：[co(1,4‑ndc)(pys)(ho)]。其中<sep>n表示正无穷，1,4‑ndc表示1,4‑萘二酸，pys表示单硫吡啶。所述的金属有机框架材料由过渡金属离子与有机配体1,4‑萘二酸及辅助配体单硫吡啶通过配位键或者分子间作用力构成的二维网络结构。过渡金属离子优选二价的钴、镍离子。所述的金属有机框架材料具有良好的热稳定性。由上所述的金属有机框架为前驱体的制备的纳米片因其具备相对优异的质子传输和电子交换能力以及高度暴露的催化活性位点，使其具备较好的电解水制氢性能<sep>亦可望作为一种高效的新型电解水制氢催化剂材料
21	一种低膨胀率硅碳复合材料及其制备方法<sep>本发明公开了一种低膨胀率硅碳复合材料及其制备方法。所述硅碳复合材料是由改性硅基材料和改性碳基底材料组成<sep>所述改性硅基材料表面带负电荷，所述改性碳基底材料表面带正电荷，通过静电自组装使硅基材料分布在改性碳基底的表面，所述改性硅基材料的ζ电位为‑60至‑20mv，所述改性碳基底材料的ζ电位为20‑60mv<sep>本发明提供的硅碳复合材料在作为锂离子电池负极材料时表现出极低的体积膨胀率、高的比容量、高的首次库伦效率和优异的循环性能，并且本发明的制备方法简单易于调控，有利于工业化生产
21	高碳含量的碳纳米管导电浆料及其制备方法<sep>本发明属于导电材料技术领域<sep>具体涉及一种高碳含量的碳纳米管导电浆料及其制备方法。该制备方法，包括如下步骤：获取长度为100～300微米的碳纳米管、降粘剂、分散剂和溶剂；对所述碳纳米管、所述降粘剂、所述分散剂和所述溶剂利用均质机进行第一混合处理，得到第一混合浆；将粘结剂加入所述第一混合浆中并继续利用均质机进行第二混合处理，得到碳纳米管导电浆料<sep>该制备方法中因加入了一定量的降粘剂，这样可以降低高长径比的碳纳米管在导电浆料中的分散性，从而降低导电浆料的粘度，改善导电浆料的流动性，同时还可以进一步提高该高长径比的碳纳米管在导电浆料中的含量，从而提高导电浆料的导电性能
21	一种原子层沉积技术生长nbs薄膜的方法<sep>本发明公开了一种原子层沉积技术生长nbs薄膜的方法<sep>属于纳米材料制备技术领域<sep>本发明的方法包括以下步骤：(1)将衬底置于反应腔中，在真空条件下，以脉冲形式向反应腔中通入气相nb源进行沉积，得到沉积有nb源的衬底，所述nb源为nb(ochch3)；(2)向体系中充入惰性气体进行吹扫；(3)将硫醇作为硫源以脉冲形式通入反应腔，与沉积在衬底上的nb源进行反应，得到纳米nbs薄膜；(4)向体系中充入惰性气体吹扫，完成一个ald循环，将上述循环过程重复多次，即可得到一定厚度的nbs薄膜<sep>本发明可以在衬底上沉积形成保型性较好的含nbs沉积层
21	一种含纳米二氧化钛的超疏水表面涂层材料及其制备方法<sep>本发明公开一种含纳米二氧化钛的超疏水表面涂层材料及其制备方法<sep>该方法包括如下步骤：在搅拌条件下向二氧化钛的水分散液中依次加入含氟烯烃单体、含氟甲基丙烯酸酯、丙烯酸、甲基丙烯酸异辛酯、间三氟甲基苯乙酮，混合均匀后加入硅烷偶联剂和引发剂，在氮气气氛下加热至50‑65℃，反应3‑6h后自然冷却，得到超疏水表面涂层材料<sep>本发明方法制备过程简单，条件可控，得到的超疏水表面涂层与水的接触角≥153.8°，滚动角≤8.9°，符合超疏水要求
21	氮掺杂石墨烯量子点的制备方法及抗坏血酸的检测方法<sep>本发明提供了一种氮掺杂石墨烯量子点的制备方法<sep>包括：a)将碳氮源、三甲基苯、硫酸和乙醇混合后注入有序介孔二氧化硅中，在60～100℃下加热2～8h，再在120～180℃下反应3～10h，然后在700～1000℃氮气气氛下加热1～5h，得到介孔碳/氮/二氧化硅纳米复合物；所述碳氮源为吡咯或喹啉；b)将所述碳/氮/二氧化硅纳米复合物在浓硝酸蒸汽中反应，得到氮掺杂石墨烯量子点。本发明还提供了一种抗坏血酸的检测方法。实验结果表明，本发明提供的方法制备得到的n‑gqds粒径尺寸均一，分布较窄，分散性良好，具有较好的水溶性<sep>以其作为荧光探针对抗坏血酸具有良好的选择性，且具有良好的准确度
21	一种正极浆料、制备方法以及正极片和锂离子电池<sep>一种正极浆料<sep>包括正极活性材料和掺杂有pedot的凝胶材料，掺杂有pedot的凝胶材料由溶液体系i在加热状态下聚合得到的凝胶状高分子化合物，并且凝胶高分子化合物上均匀的分布有氧化状态下的pedot粉末；聚合单体为可开环进行聚合的丙烯酸及其衍生物；正极活性材料包括第一正极活性材料和第二正极活性材料，第一正极活性材料为三元材料nicomno,所述x+y+z＝1；第二正极活性材料为钴酸锂、锰酸锂、磷酸铁锂、镍锰酸锂、磷酸铁锰锂、铁酸锂中的一种或几种；第一正极活性材料和第二正极活性材料的重量比为1:3‑3:1<sep>本发明的锂离子电池的正极浆料的化学稳定性好、安全性能高和循环寿命长
21	一种三元前驱体及其制备方法<sep>本发明提供了一种三元前驱体及其制备方法<sep>属于锂离子电池技术领域<sep>本发明提供的三元前驱体，化学通式为{[nicomnb][nicom]}(oh)，其中，0.7≤x1≤0.9，0.01≤y1≤0.2，0.01≤z1≤0.4，0.4≤x2≤0.7，0.01≤y2≤0.4，0.4≤n≤0.7，m=mn或al，掺杂nb的高镍氢氧化物为内核，低镍氢氧化物为外壳。该三元前驱体的制备方法，包括以下步骤：配制总浓度相同但镍、钴以及锰或铝的摩尔比例不同的a、b两份溶液以及其他溶液；前期在反应釜中以高镍配比的镍钴锰或镍钴铝的可溶盐水溶液、铌盐与氢氧化钠水溶液在氨的络合下进行共沉淀反应，制备出适宜粒度的掺铌三元氢氧化物；后期在此基础上生长低镍配比的镍钴锰三元氢氧化物，合成出具有内部高镍外部低镍的浓度分层结构掺铌三元正极材料前驱体<sep>本发明制备得到的三元前驱体材料，表面均匀致密且结构排列有序，为三元正极材料实现优异的电化学性能提供了基础
21	液液掺杂氧化钇制备纳米钨基粉体材料的方法<sep>本发明公开了液液掺杂氧化钇制备纳米钨基粉体材料的方法<sep>以偏钨酸铵和可溶性钇盐为原料，将偏钨酸铵和钇盐按不同比例配料，以液液混合的方式将粉料混合均匀，然后将混合后的粉料进行轻度还原，使三氧化钨还原成活性高的紫钨，最后进行氢还原制得纳米w‑yo复合粉<sep>该方法工艺简单、成本低，制备的粉体粒度分布窄、氧化钇均匀分散，有利于提高最终钨制品的性能
21	批量合成水分散小粒径超长近红外余辉纳米粒子的方法<sep>一种批量合成水分散、小粒径、超长近红外余辉纳米粒子的方法。其特征在于对高温煅烧后的长余辉纳米粒子采用金属络合剂溶液进行水热后处理的方法进行批量合成。步骤如下：1)将金属硝酸盐按比例混合均匀<sep>水热或溶剂热合成纳米粒子，后煅烧750‑1200℃。2)将1)中的产物分散到金属络合剂水溶液中，加碱调至碱性，室温搅拌。3)将2)混合液转入反应釜中，180‑220℃反应18‑72小时。4)反应后悬浊液离心，产物水洗干燥。本发明的优点：所得纳米粒子粒径5‑30纳米，余辉时间15‑30天，水中分散12‑72小时，发光波长长于685纳米<sep>该方法简单易操作，所得产品水分散性好，粒径小，余辉超长，适用于防伪墨水、生物医学传感和成像、3d打印材料等方面的大规模应用
21	一种纳米晶高熵氧化物薄膜的制备方法及应用<sep>本发明公开了一种纳米晶高熵氧化物薄膜的制备方法及应用<sep>制备方法包括以下步骤：先称取纯度高于99.90％的金属氧化物粉末混合物装入模具，再冷压成型，制成直径60mm，厚度5mm的圆柱体压坯；将所述圆柱体压坯高温煅烧后缓慢冷却至室温，得到混合氧化物靶；将单晶硅(100)基底材料依次利用酒精、丙酮、去离子水超声清洗5min；在真空条件下多靶磁控溅射所述混合氧化物靶和所述单晶硅(100)基底材料，真空度为2.0×10pa；多靶磁控溅射完成后，真空室温度冷却至常温后将溅射完成的薄膜取出，即得到纳米晶高熵氧化物薄膜<sep>该纳米晶高熵氧化物薄膜具有较强的铁磁性和较大的饱和磁化强度。
21	rgo/碳纸负载贵金属纳米粒子催化剂的电化学制备方法<sep>本发明提供了一种rgo/碳纸负载贵金属纳米粒子催化剂的电化学制备方法<sep>包括如下步骤：⑴将go悬浮液凃滴到碳纸上，干燥处理后得到go/碳纸载体；⑵将go/碳纸载体在还原性气氛下热处理预定时间而得到rgo/碳纸载体；⑶将rgo/碳纸载体作为工作电极，在贵金属前驱体盐的水溶液中用循环伏安法进行电化学沉积，以在rgo/碳纸载体上电沉积贵金属纳米粒子；其中，控制电化学沉积的最低电位减去贵金属还原电位的差值小于‑0.2v，该贵金属还原电位是在工作电极所处电化学体系下可将贵金属离子还原为贵金属单质所对应的还原电位<sep>本发明方法制备的催化剂中纳米粒子粒径小、分散性好，具有极高的电催化活性
21	一种基于纳米液态金属的柔性介电弹性体复合材料及其制备方法<sep>本发明涉及一种基于纳米液态金属的柔性介电弹性体复合材料包括弹性体和液态金属<sep>通过以下步骤制备：用超声粉碎制备出硫醇包覆的纳米液态金属乳液，将弹性体溶于溶剂中，再与纳米液态金属乳液混合并搅拌均匀，得到液态金属/弹性体/溶剂悬浮液，采用热压法成膜或者室温固化得到所述柔性介电弹性体复合材料<sep>本发明提高复合材料的介电常数，有效降低介电损耗，同时不显著增加其弹性模量，从而解决了传统无机刚性填料改性介电弹性体的相容性与柔性差等问题，制备出可以满足柔性可穿戴技术要求的液态金属基介电弹性体复合材料
